Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
167993,1.892310139,-0.465607089,-0.685985621,0.163805229,-0.158524542,0.256750503,-0.496696473,0.16439282,0.952053544,-0.025142458,0.610800125,1.107926793,0.151616775,0.176662074,0.049365144,0.440451047,-0.888414945,0.29298074,0.323662236,-0.090350234,-0.173517241,-0.520064783,0.336757075,0.242334934,-0.426392157,-0.692552952,0.016629289,-0.031548289,50,0
167993,1.911939974,0.109418622,-0.379743711,3.381939755,0.281194421,1.138122529,-0.670079514,0.386372859,-0.382842356,1.654087973,-1.030124799,-0.943645808,-1.370587374,0.36103171,-0.484696472,2.076593176,-1.742428701,1.271892513,-1.076402701,-0.305568641,0.143581318,0.317334091,0.038103937,-1.465384024,-0.189313269,0.067137026,-0.009805676,-0.056292054,15.17,0
167994,-6.465779593,3.10822401,-1.881028893,4.810557313,-2.855964789,0.672319831,-2.936157639,2.971330271,-1.413608058,2.237881389,-0.48090433,1.081096017,0.469934563,1.720462021,0.05631964,1.04713603,0.98175039,1.145154256,1.289712922,-1.33473867,0.633266902,1.024072549,-0.853886992,0.177820456,-0.834198461,0.116694462,-4.280512395,-1.95690881,26,0
167995,-0.235986165,0.915157465,-0.207456931,-0.724127002,0.381175918,-0.504316418,0.669684575,0.313715083,-0.646900638,-0.700845881,0.266938646,1.073091756,0.566828612,0.536250661,-1.16806166,0.354452149,-0.691732506,-0.100815314,0.40319274,-0.173532773,-0.128050168,-0.498342313,0.103827207,-0.48711149,-0.467913035,0.132624704,-0.132146742,-0.038497069,30.42,0
167996,1.590103886,-0.949147838,-1.41219849,0.396055439,0.058912793,0.229153723,0.053907705,-0.037168371,0.439225914,0.13282507,0.353185287,1.04912538,0.627463243,0.220052093,-0.379324399,0.494108094,-0.946306843,0.328107085,0.327122983,0.347167792,0.115432866,-0.083069875,-0.044102165,0.135746613,-0.196643758,0.185709699,-0.089832828,-0.021224721,238.75,0
167996,0.387041179,0.593445134,-0.852298344,-0.13352493,0.61957049,-1.055344749,2.148970526,-1.432462186,-1.755895725,1.223001563,0.062589811,-1.756141807,-0.154584291,-1.388552771,0.987159675,-0.95161991,2.200554266,-0.896505896,3.248654257,0.506808067,0.364051294,1.772265012,-0.595827736,0.027296892,0.121295499,0.595527362,-0.532667015,-0.518625698,118.99,0
167998,-0.126177879,0.886642387,0.326376298,-0.670796509,0.597744582,-1.128323519,1.132573128,-0.40182353,0.325623645,0.125394449,-0.889039955,-0.02311993,-0.127845199,-0.144603525,-0.335914703,-0.173499794,-0.535476677,-0.759237545,-0.082276147,0.139912429,-0.352129868,-0.591951055,0.019304898,-0.035992893,-0.463419563,0.119428294,0.199090675,-0.070362375,0.89,0
167999,1.888707381,-0.188877021,-0.660482636,1.677610546,-0.210477244,-0.36369203,0.022433448,-0.118529229,1.077732718,-0.033411888,-1.368851605,0.88670008,-0.055629687,-0.277594057,-1.732377021,-0.910861032,0.210393473,-1.014175678,0.213146637,-0.239823039,-0.311391095,-0.543309797,0.21190485,-0.037699532,0.040803238,-0.820152623,0.03833378,-0.03812619,37,0
167999,-0.519613231,0.707177366,-0.387202793,-0.164406228,0.356591382,-0.315851181,0.870235291,0.193938559,-2.293067701,0.296080246,-0.037367244,0.642514925,0.578088684,0.720874291,-1.605361053,-2.072053601,-0.013663952,1.506742237,-0.20411252,-0.474442229,-0.089689362,0.128791436,-0.113140905,-0.417933619,0.072603725,-0.478042355,0.050930204,0.093468138,69,0
167999,-1.156907268,1.420744253,-0.147272851,-0.466290972,0.776342949,-0.570536913,0.57879602,0.300638071,-0.30235075,-1.067851144,-0.752718165,0.218274159,0.770489103,-1.134082361,-0.06352701,0.424922865,0.582141661,0.184802674,-0.387181395,-0.096968468,-0.011317452,0.066314616,0.001017541,0.541612294,-0.007803869,0.220532867,-0.000501891,0.142216131,3.15,0
168000,-4.23182048,-4.329094242,-2.143128321,1.02190489,-2.102380344,1.595086205,5.000570927,0.06182214,-1.642695059,-1.825478969,0.030677734,-0.390929758,-0.917053706,1.347930786,-0.415529052,-0.318655395,0.134691951,0.840294979,1.368640285,3.519484738,1.042921332,-0.184501529,2.827896458,0.116630688,1.479342904,0.8349481,-0.651345992,-0.178685337,1442,0
168000,-1.453649019,1.768295961,-0.263681967,-0.91194003,0.184870969,-0.925049194,0.961455284,-1.241811089,1.275086079,1.532861229,-0.834594315,-0.14978859,-0.483359375,-0.434789788,-0.225703734,-0.267028407,-0.536045589,-0.785260764,-0.180030327,0.310389677,0.278096623,-0.911279476,0.120077038,-0.069247149,-0.360192993,0.059383454,-0.168292322,-0.382145866,24.98,0
168002,-0.257389735,1.135892332,-0.306170264,-0.951389727,1.085502267,-0.257547311,1.018040617,-0.164409154,0.063769051,-0.036921864,-1.369060654,0.523444914,1.422537458,-0.3055559,-0.416823573,0.063986674,-0.794716782,-0.64533906,0.17843199,0.193509821,-0.319783766,-0.68185152,0.043272073,0.053526218,-0.280456924,0.139793802,0.228796749,0.151862992,6.27,0
168002,1.829853054,-0.633090261,-1.025839633,0.761327088,-0.310620912,0.18204607,-0.623643604,0.109298527,1.615077267,-0.653800192,-1.3185262,0.166588459,-0.096457814,-1.785997609,-0.695417423,0.147433234,0.818014108,0.402774692,-0.073440082,0.008576181,0.170850929,0.726249737,-0.062931502,0.418151569,0.012633025,0.754042403,-0.015146896,-0.011299353,90.11,0
168002,-1.301455398,-1.10042114,1.43834612,-0.724936535,-0.823028661,0.313120712,0.674777488,0.145900838,-1.350216025,-0.111252613,0.419991857,-0.281584255,-0.473038368,0.435670195,1.037383901,-1.368224455,-0.326677545,2.379731319,0.473164009,0.437873204,-0.247190262,-1.01641702,0.639879604,-0.553882651,0.262820352,-0.670224032,0.001462736,0.106724876,319.8,0
168004,-1.203996379,0.270168262,-1.531026002,-0.580991002,1.775428955,-1.266584193,1.056641948,0.017209625,-0.438057561,-0.385586909,-2.082532895,-0.107430878,0.295141347,0.642705918,-0.749935886,-0.306798707,-0.428035801,-0.329848726,0.328176414,-0.266912946,0.145577197,0.792991955,0.509056664,-0.990016228,-0.119587301,0.643986337,0.245953303,0.103669474,17.55,0
168004,1.897557841,-0.462922823,-0.403411268,0.972985747,-0.149822443,0.888290561,-0.841983877,0.313684501,1.035755679,0.297546395,-0.504998869,0.534130186,0.132619098,-0.059544411,0.110086237,1.116669597,-1.45369973,1.143060923,0.056324846,-0.130796895,0.040810744,0.171812839,0.070330989,-1.492863246,-0.220998396,-0.687364935,0.067578523,-0.038236826,45,0
168004,1.709453241,0.394807247,-1.271201835,3.720607616,1.290433498,1.021457577,0.496027775,0.114246296,-1.220905598,1.289305062,-0.567464509,0.276021371,0.189192142,0.422370589,-0.595270817,-0.631879034,0.352614834,-2.277795113,-2.43634427,-0.274925239,0.1044366,0.401498594,0.127942301,-1.03903853,-0.013203564,0.110754159,-0.016870018,-0.060803703,63.83,0
168004,0.20729939,1.064005234,-2.147194259,-0.523541422,1.185894422,-0.812711331,1.08580536,0.189033329,-0.751583746,-0.917337862,0.453601855,0.342147823,-0.409047535,-0.2181406,-1.39611495,0.27059539,0.418329747,0.586769978,0.058340558,-0.211679979,0.22343475,0.534972445,-0.013395238,0.310300334,-0.266723541,0.517163463,-0.171237643,-0.056977862,42.81,0
168004,-1.696749635,1.270300009,0.596941531,-0.771414519,-0.351994526,0.084239156,-0.249509753,0.608178801,0.519475679,-0.331054686,-1.316238983,0.48744473,0.866667807,-0.293441448,-0.031180797,0.345401742,-0.412611295,0.064930986,-0.370846987,-0.148178781,0.302077886,0.827823503,-0.089747819,0.674703193,-0.312035083,0.43831685,-0.749374923,-0.053509933,11.5,0
168004,2.331510131,-1.292839295,-1.36745385,-1.913066216,-0.48708337,0.257542434,-1.101994648,-0.053800505,-1.622677953,1.704810517,0.137475944,0.209540375,1.635800957,-0.484043939,-0.895329728,-0.264259085,-0.07993126,0.431842909,0.42389071,-0.31990508,-0.164942089,0.059976719,0.14097363,-0.195075051,-0.035393081,-0.15784142,0.01065025,-0.0623722,10,0
168006,-5.356044627,4.129941691,-2.660188202,-1.727249673,-1.986700208,0.292842658,-2.283729118,2.825793226,1.616417318,1.382964789,-1.10184298,0.888041911,-0.60616444,1.181615909,-0.208765687,1.259727527,-0.284088834,0.906087454,0.356839101,-0.007630195,-0.009280073,-0.831340448,0.332809918,-0.458504944,0.200670556,-0.435739499,-2.288923571,-0.732070387,0.76,0
168006,-0.063067701,1.087844684,2.174276728,4.511817433,-0.214493285,1.255845687,0.089192575,0.225586605,-1.650193631,1.299385134,-0.663649733,0.20894358,1.859043457,-0.497168388,0.860102119,0.26321396,-0.108853632,0.320269659,0.747114116,0.452544453,0.243167684,0.716046761,0.341849765,1.152999876,-1.258198112,0.097388202,0.279597995,0.26676671,80.93,0
168006,-0.979359355,1.100319183,-0.896243459,-1.566778337,0.39237699,-0.300305932,0.481771432,0.512161943,-2.059472961,-0.35455172,-2.061801976,0.151256407,1.208350993,0.554038588,-1.064331868,-1.777744916,0.182697145,0.797751165,-0.471103215,-0.678136015,-0.237353697,-0.38517675,-0.280605618,0.076063764,0.42739159,0.610349024,-0.331337539,-0.033862894,28,0
168007,1.191339888,0.141992358,0.303967152,1.272709994,-0.459105553,0.401993411,-0.533825631,0.161015064,0.492922125,0.365029271,0.705816897,1.195066314,1.086912823,-0.165531138,0.879425661,-0.678279076,-0.001366361,1.03144797,2.498390837,0.165858361,0.331859672,1.321110647,0.130735691,-0.332136887,-1.037924757,0.070397939,0.099197034,-0.094124291,9.99,0
168007,0.043480035,0.798405537,0.278203733,-0.573839083,0.31816549,-1.154643672,0.945805138,-0.153614322,0.100142353,-0.382352685,-1.081916015,-0.368236667,-0.948398685,0.303250285,-0.29898404,-0.051072159,-0.350622749,-0.634136148,-0.080692099,-0.101294362,-0.271207661,-0.648075014,0.081197988,0.013257808,-0.523009915,0.140959115,0.241087083,0.0954232,2.69,0
168008,-0.81896343,-0.445803025,0.57882998,-2.10370417,-0.316714762,-0.634761611,-0.727903792,0.569754384,-0.929255225,-0.03061053,0.357880441,0.391566053,0.882372404,-0.324491165,-1.304432298,1.780110934,-0.402782074,-0.543365011,0.040864949,0.255850836,0.441056604,1.000063945,-0.193523727,-0.292050956,0.256377963,-0.164622584,0.101879589,-0.156563627,24.99,0
168008,-0.206835565,0.514492361,-0.392009642,-1.45843016,1.608393146,-0.698925072,1.103969423,-0.156647207,0.101151065,-0.954649732,-1.916198278,-0.45680827,-0.616816175,0.384425413,-0.57919092,-0.031036454,-0.81610781,-0.229672789,-0.113553469,-0.187357836,-0.056808928,-0.202490565,-0.09225444,-0.040675512,-0.450287983,-0.288949112,0.135552318,0.204503391,1,0
168009,2.043876723,-0.084667454,-1.170465656,0.221744278,0.097579841,-0.69934927,0.094137488,-0.184303468,0.258268735,0.234205601,0.723030271,1.181885652,0.336264536,0.392713652,-0.670224328,0.17018457,-0.672234711,-0.307112914,0.554358659,-0.185525475,-0.255666552,-0.62034378,0.285449725,-0.327792936,-0.275322977,0.197380356,-0.072830912,-0.072866731,0.89,0
168010,-0.157633877,0.520714063,-0.669275297,-2.784543286,1.099765215,-1.253791816,1.459063265,-0.286983124,0.081201161,-1.361802541,0.966270089,0.507782491,-1.000654746,1.085305261,-0.025786246,-0.995562131,-0.337943215,0.253526278,0.956004428,-0.11382425,0.274843641,0.7834417,-0.283542849,0.748193319,0.059079977,-0.200081663,0.101402416,0.152673378,19.31,0
168010,0.355853917,-0.713465286,0.350971058,-2.63419643,1.467185165,4.286786288,-1.293632602,1.024658024,-0.107760156,0.421668232,-0.26532669,-0.870228594,0.176142663,-0.926986903,0.775994521,1.279417645,-0.26067067,-0.604282944,0.364305161,0.200360683,0.539685267,1.73066274,0.059626918,0.743662582,-1.527937524,-0.227434851,0.200832129,0.057041136,1.99,0
168010,-1.186518556,0.359779515,0.704370923,-0.573923502,-0.156191507,0.017195819,-0.060879071,0.543096984,0.39152706,-0.734355161,-1.388083396,0.2168381,0.447585607,-0.161041596,-0.018308047,0.389537085,-0.445134346,0.210548069,-0.44417214,0.026489327,0.339110239,0.979178407,-0.106401485,0.682733094,-0.428758267,0.537735492,0.154895824,0.160822132,69.99,0
168010,0.161769177,1.073269268,-0.477445261,-0.597126169,1.075852196,-0.711042353,0.997805578,-0.128479787,-0.117422233,-0.848033959,-0.785046553,0.113619422,0.609338556,-1.142574934,-0.28569783,0.366682905,0.256580663,-0.21649997,-0.151606904,0.058523381,-0.350081955,-0.827912966,0.058074823,0.385595177,-0.374041639,0.123597686,0.226365189,0.083368759,0.89,0
168010,-0.229182321,1.150586472,-0.701933075,-0.480357521,0.520092334,-0.720551772,0.65705055,0.263665733,-0.149365399,-0.519273335,-1.213339698,-0.110384649,-0.188845278,0.782305549,0.549810947,-0.300428484,-0.303605547,0.225971001,0.021855785,-0.105592463,0.404506804,1.249931765,-0.029127296,0.631905083,-0.751842036,-0.240092362,0.378295034,0.265401423,11.47,0
168010,2.076783548,-0.092538408,-2.078170029,0.211942545,0.547709436,-0.828223393,0.417608025,-0.191695152,0.15987575,0.378038861,0.615011505,-0.025858127,-2.008778087,1.133199806,-0.754764875,-0.41103967,-0.192983848,-0.127779391,0.357977435,-0.329221779,0.131021512,0.43633187,0.025324288,0.73871719,0.28740288,0.669268377,-0.130096256,-0.092494557,0.76,0
168011,1.981499664,-1.072554226,-0.397283943,-0.294457623,-1.293610075,-0.71948991,-0.781827204,-0.124775761,0.023705842,0.787168756,-1.111955597,-0.096946924,0.072761728,-0.124592667,0.413637762,-1.051138124,-0.239734301,0.914960259,-0.794644181,-0.473181139,-0.589633537,-1.303987669,0.458356198,-0.085701812,-0.788289677,0.229533484,-0.029259595,-0.027659445,79.99,0
168011,1.127809634,-1.402754237,-2.352338138,0.378723956,0.566409828,0.958060621,0.305515655,0.211772292,0.746080018,-0.985748955,1.295490198,1.085250495,-0.038513367,-1.126477394,0.020939988,-0.464914189,1.435541659,-0.557872157,-0.543241584,0.56297453,0.085899171,-0.311279761,-0.170715347,-1.72472693,-0.368230605,-0.019140594,-0.03612457,0.020756603,406.92,0
168011,-0.843836893,0.915361531,0.560730361,-0.435653399,1.309580102,-0.674113465,1.06660609,-0.115793171,-0.986791827,-1.202700631,1.171590367,0.697332627,0.879324365,-0.799656234,0.199738342,0.148305422,0.216305539,1.132194333,0.415028306,0.234692133,0.290128078,0.780487944,-0.592379763,-0.425461797,1.040373087,0.105736778,0.023023893,0.07104688,33.26,0
168013,-0.92568191,1.29371149,0.517348029,-0.041945454,0.418266816,-1.24097035,1.047236598,-0.364016738,-0.134071743,0.283390032,-0.116411685,0.54275876,1.012023374,0.066561881,0.974113382,-0.988285584,-0.053103984,-0.171309996,0.535320889,0.287662212,0.232309376,1.224275227,-0.490539057,0.486995185,0.154431299,-0.016421405,-0.031772163,-0.30781994,3.99,0
168014,-0.839270815,1.416880544,-2.284888892,0.440611962,1.214730225,-0.406779331,0.516867548,0.773678609,-0.643979944,-0.971487756,-0.16180866,-0.25017812,-1.644207957,-0.114078645,-1.360328683,0.502291903,0.770056547,1.107365385,-0.132529653,-0.58270954,0.147640888,0.190745612,0.019427143,-0.139794711,-0.012758013,-0.643377771,-0.399761084,-0.096126896,18.16,0
168016,-0.099419222,0.977311857,-0.026720667,0.843555825,1.186923605,-0.384968069,1.197821881,-0.120111209,-0.899277037,0.003688272,0.176938743,0.082257344,-1.032126697,0.855188537,-0.917879791,-0.8831155,-0.128213033,0.337525302,1.206421564,-0.09033715,0.191322984,0.671953001,-0.328326418,-0.395089516,-0.045868156,-0.387316887,0.184832132,0.168273663,6.99,0
168017,1.860890083,-0.599547764,-0.758081159,0.251845928,-0.379983792,-0.241535261,-0.368023078,-0.097741394,1.338658539,-0.267557849,-1.342751038,0.505030587,0.842539291,-0.114942744,1.120748269,0.307240724,-0.917672708,0.480639481,-0.149939047,0.009145601,0.245242359,0.735731125,-0.0517566,-0.75373179,0.007232024,-0.52343166,0.047626261,-0.02345678,98.18,0
168017,1.957777901,-0.229078961,-0.896588564,0.124183078,-0.274162064,-0.22821583,-0.659841562,0.212668363,1.147953443,-0.525280457,1.184934128,0.460447313,-0.987798819,-0.915871086,0.297589282,0.808792753,0.295767423,0.813400586,0.075852538,-0.213261377,-0.222049242,-0.579256117,0.419039497,0.545721675,-0.560647423,-0.329822113,0.013613293,-0.015389352,0.92,0
168018,1.980896951,-0.510941233,-0.549356253,0.242622404,-0.607507676,-0.403140911,-0.581260019,0.071829432,1.260806112,0.032563712,-1.106615951,-0.514652047,-1.477572618,0.254682073,0.74187307,0.530147631,-0.445022066,-0.251556775,-0.000624036,-0.225619669,-0.279137242,-0.860902637,0.475319438,0.676305346,-0.684163812,0.202795274,-0.058538609,-0.037166699,26.94,0
168018,2.048338567,-0.330290591,-2.794385653,-0.771760141,2.493030666,3.165951975,-0.390990335,0.714106174,0.447633744,0.029973216,0.062194381,0.285232225,-0.142847503,0.696153315,1.166710323,-0.285240292,-0.586699356,-0.178667801,-0.35778542,-0.157207662,0.246185517,0.741763721,0.034167757,0.737739913,0.301410021,-0.088305115,-0.00193526,-0.064224072,7.99,0
168018,1.926730394,-0.123444792,-1.418556175,0.190499037,0.657297478,0.209122346,0.063697044,0.002846023,0.47656878,-0.152116424,0.09199445,0.945761096,0.751122224,0.430396208,1.481298147,-1.179854373,0.334428593,-1.588509165,-1.376482382,-0.286383481,0.342850209,1.292052281,0.073313342,-0.975595408,0.063204773,-0.013685739,0.037349409,-0.067626205,7.99,0
168019,1.876852212,-0.588538453,-1.142853985,0.642405284,-0.080020067,-0.068639501,-0.057744465,-0.045902254,1.540631307,-0.3554917,-1.715085184,0.488320034,-0.611825124,-0.185492654,-1.416318714,-0.875434806,0.175284952,-0.754105655,0.785670888,-0.112824924,-0.333837007,-0.767865458,0.174958866,0.460642491,0.02365277,-0.525345138,-0.006181758,-0.033689054,83.37,0
168019,2.046672629,-0.300515022,-1.261387755,0.233893157,-0.131659425,-0.729290654,-0.107744346,-0.012000132,0.710294198,0.321054075,0.156342347,-0.412124854,-2.604845332,0.976260281,-0.34102825,0.329272705,-0.529075232,0.078227015,0.600854181,-0.372471392,-0.294256495,-0.875199835,0.312190251,-0.479221067,-0.365851626,0.211646772,-0.092230681,-0.079924309,0.89,0
168020,-0.026698331,0.484380903,0.191068628,-0.97544606,1.305208526,0.967216468,0.810605776,0.244143676,-0.00713197,-0.151247872,1.074634344,0.397768032,-1.004806788,0.350239929,-0.128509413,-0.769472326,0.048375121,-1.493667871,-0.79980885,-0.091548138,-0.203570018,-0.208738786,0.090707013,-1.448146962,-0.757941691,0.215712768,0.124650259,-0.152347735,9.72,0
168020,1.901198582,-0.371701662,-0.286184941,0.495527808,-0.706312838,-0.729558153,-0.342996728,-0.144456365,1.162918162,-0.20393752,-0.676004442,0.924999926,0.834537575,-0.171995676,0.575072916,0.160126997,-0.579339671,-0.280254241,-0.097873005,-0.093971089,-0.14511889,-0.325020725,0.327317101,0.02389434,-0.420589723,-0.631832545,0.031922366,-0.021514671,49.99,0
168020,1.394417531,-2.048454069,-0.92564459,-0.171975216,-1.274910732,-0.143532207,-0.400109824,-0.128316236,-0.082187084,0.622896789,-1.109304806,0.067330524,0.55937678,-0.151976588,0.457596482,-0.984147635,-0.298956434,0.98508496,-0.86285478,0.219399126,-0.405950498,-1.503419072,0.20764023,0.626617716,-0.862519387,0.164381858,-0.090564771,0.033892458,391.5,0
168021,-1.475363802,2.134762552,-1.545804266,-1.992494937,1.777198565,-0.554459229,1.994411524,-0.70266161,1.483374701,2.802592042,0.398732734,-0.428756898,-1.272496738,-0.128258629,-0.419883249,-0.647954577,-1.229498365,0.226925589,0.166084455,1.178327019,-0.151772539,0.68509021,-0.323573962,-0.121570177,0.069390037,0.042531192,0.729530336,0.066146101,0.92,0
168021,2.074749356,-0.021363766,-1.116851909,0.377071563,-0.034425393,-1.120085693,0.208287417,-0.348723768,0.489421263,0.061847033,-0.802881928,0.608818229,0.501364069,0.184442384,0.005518345,-0.081604027,-0.365250187,-0.872194186,0.19923788,-0.195098408,-0.294782504,-0.69206865,0.317835812,-0.099147476,-0.264435302,0.203801038,-0.068064436,-0.060706554,0.89,0
168022,1.759158362,0.892033301,-1.90492125,3.807180857,1.70177778,1.266399796,0.014020453,0.519327806,-1.124340262,0.375469073,1.42529461,-0.555920775,-1.581104698,-1.975368962,-0.307707478,1.114337736,1.970905499,-0.249943923,-2.424774224,-0.387745907,-0.332370726,-0.902636295,0.35605809,-1.857961963,-0.502409561,-0.230289547,0.037410484,-0.011548932,2.3,0
168022,-0.470157303,-0.865562222,1.323876815,-3.098020545,-0.15719688,-0.020250357,-0.674002286,0.240720827,-2.110720156,0.675046768,0.031459303,-0.966414936,-0.33400247,-0.426578357,-1.206448782,0.132802799,-0.158384305,0.809813215,-0.392117955,-0.29939949,-0.135942124,-0.205807608,-0.289086504,0.302262528,0.721492245,-0.159680121,-0.078448359,-0.070387825,6,0
168023,1.965378908,-0.355332473,-0.753712786,0.198324454,-0.018840714,0.140365863,-0.374107212,-0.035274132,1.107123302,-0.228800385,-1.264942826,0.966852202,1.616492582,-0.35732476,0.605980808,0.379459238,-0.915306273,-0.073591177,0.195685133,0.001540016,-0.193586551,-0.470250456,0.261898463,0.02543431,-0.279301103,-0.621119194,0.030050963,-0.02081043,49.99,0
168023,2.112886045,-0.826825785,-1.296832225,-0.860685424,-0.623511748,-1.133998973,-0.29103848,-0.259361244,-0.667086482,0.964511632,0.991245834,0.010337406,-0.552496645,0.28740746,-0.964042499,0.819946477,0.208158263,-1.338859291,1.074178808,-0.020248066,0.096252052,0.191079872,0.171788546,0.074927641,-0.083845851,-0.305700517,-0.052754072,-0.06835192,41.95,0
168023,2.06190314,-0.814157238,-0.374726645,-0.279404555,-0.926715771,-0.194577641,-0.889960684,0.019823967,-0.373444346,1.001067608,0.4598506,0.931193828,0.807903367,-0.096222061,-0.387487188,-0.842413264,-0.668049062,1.45396631,-0.487322035,-0.542284494,-0.571054827,-1.105181686,0.444668867,-0.395370725,-0.670770589,-0.063458698,0.005824759,-0.044777404,19,0
168024,-1.857608518,2.026376059,-0.187546986,-1.157833889,0.496514203,-0.990305912,1.640567155,-0.871581043,2.122144664,2.995232902,-0.41233511,-0.088577384,0.01521871,-1.293136684,-0.092480743,-0.630234967,-0.849719376,-1.067819005,-0.311623047,1.060842295,-0.729413703,-0.548964161,0.00109871,-0.116233571,-0.285576358,-0.039539541,-0.686531776,-1.117801522,13.99,0
168024,0.304924285,-0.532797545,-0.024352604,-3.038937257,-0.048587947,-0.560652672,-0.005788032,-0.216429259,-1.841938729,0.770579073,-2.22648577,-1.224774303,0.806680227,-0.623552858,-1.101690868,-0.16160146,-0.239089834,0.244362226,-0.500655023,-0.425024886,-0.060854944,0.302365168,-0.01559853,-1.019428884,-0.985964347,-0.39468148,0.260452226,0.248036629,15,0
168025,0.424241505,0.086096771,-0.252424176,-1.986517011,0.389996735,-0.74226308,0.462125645,-0.264081733,-1.260199702,0.202599157,-1.022495706,-0.794157851,0.72643735,-0.244136846,-0.109883874,1.0145121,-0.142347172,-1.106107871,0.321748069,0.083464132,0.482544793,1.324677099,-0.235091455,0.539188722,0.072500169,-0.022857056,-0.002531568,-0.008582897,15,0
168025,-1.368151928,1.631275632,-0.872185754,-1.173787345,0.538219238,-0.287382572,0.636950538,0.225031525,0.787892498,1.229975564,-0.291280302,0.103219026,-0.722572263,0.166178865,-0.852875151,0.40058182,-0.991959497,0.136148935,0.515186068,0.329469424,-0.408515247,-0.791580546,0.071293643,-1.14596543,-0.204277419,0.16229318,0.119661116,0.030594221,8.92,0
168025,1.686699015,0.155969493,-0.657075661,3.843322246,0.146364195,-0.064001116,0.244178429,0.038936247,-0.968574452,1.580283668,0.292067859,-0.158398874,-1.624499042,0.736166609,-1.659628997,0.905309663,-0.76362231,-0.188877706,-1.035197837,-0.197331236,-0.16111893,-0.743456121,0.25827233,-0.030766856,-0.324820877,-0.329240777,-0.067572396,-0.040390387,101.34,0
168026,-0.038851517,0.75239757,-1.19053585,0.679047347,1.725047696,-1.153805484,1.232153871,-0.147581769,-0.83865352,-0.397494648,0.49067132,-0.80042646,-2.101347101,0.072637188,-0.316892784,0.149172368,0.32849802,1.104850625,0.075903244,-0.10400511,0.224638974,0.462507737,-0.111363312,-0.626409436,-0.194919552,-0.523223939,0.093863666,0.114767934,33.5,0
168027,-0.176601065,1.031395767,0.185231224,-0.637918398,0.321525211,-1.141511697,1.004421903,-0.188459671,0.174082283,-0.099700686,-0.929783914,0.042365986,-0.190634519,0.081492106,-0.36715804,-0.106309988,-0.403424316,-0.742982748,-0.116146348,0.072875987,-0.293573633,-0.606851285,0.087133873,0.03004111,-0.445018555,0.143234199,0.354240218,0.155115309,5.57,0
168027,-1.702208127,2.126915071,-0.175806291,0.197459559,0.594055283,-1.792385622,0.37415566,-1.560969149,-0.949894619,-2.15433687,0.961396292,0.564825882,1.078045755,-2.433738366,0.843092964,0.362587973,2.503547832,1.090243316,-0.555547637,-0.385372462,1.721417519,0.091347999,-0.490379621,0.75332222,0.941561214,0.057793966,0.100808984,-0.028001372,1,0
168027,-0.629069776,0.85262338,-0.678180043,-0.761371899,1.31638363,-0.296716556,0.770188799,0.190421621,-0.406329524,-0.802828325,0.338250898,0.263522869,-0.22377695,-0.627363584,-0.927807109,0.666912831,-0.00627296,0.559537043,0.405517042,-0.150597445,-0.208487757,-0.580523548,0.204730862,-0.011277529,-0.905391052,0.01163894,-0.24466578,-0.080892443,14.99,0
168027,-2.424801738,1.3884628,-0.543806309,-0.611756013,0.484399943,-0.739550429,0.181555221,0.56952259,0.448885996,-0.36854875,-1.152203016,-0.866656931,-1.083544925,-1.003288608,0.372088138,0.737064205,0.698295713,0.508890736,-0.167205849,-0.389280317,-0.33221961,-0.361941208,0.159771163,0.369221794,1.068340666,0.609857092,-0.226801707,-0.366209556,2.37,0
168028,2.151482337,-1.878139967,-0.029961065,-1.582774983,-2.079896726,-0.057128522,-1.987970854,0.230925495,-0.608689319,1.706550963,0.093411108,-1.014244359,-1.032887697,-0.362191096,-0.150823875,0.38710859,-0.042213818,1.175515813,-0.020547824,-0.440222817,-0.068707063,0.15307535,0.28284646,-0.409633297,-0.615047461,-0.227703357,0.045125292,-0.040327524,45.63,0
168028,-0.399956484,0.944315475,0.057606712,-0.196940097,0.202419921,-0.140206148,-0.122921745,0.412294952,0.0563518,-1.149713346,-0.938523537,0.452577763,1.556914389,-1.480137441,0.389417268,0.742507965,0.383560799,0.815421513,-0.114451847,-0.058804794,0.309421793,0.931959423,-0.062272157,0.475917775,-0.41574659,0.613126849,-0.150510921,0.031319495,10.39,0
168030,-0.073725199,0.649643446,0.323791328,-0.644750029,0.38041368,-0.907417163,0.833536068,-0.012414658,-0.173031433,-0.21795502,0.702217941,0.385210774,-0.979968682,0.496523466,-1.009128433,0.118181183,-0.573802711,-0.167816713,0.174685938,-0.046983754,-0.20109956,-0.520036436,0.116877095,0.044626523,-0.554746137,0.117751433,0.231551875,0.088466842,12.99,0
168031,1.90951168,0.413156112,-0.806367079,3.62467435,0.514606216,0.290260862,0.030640882,0.043499617,-0.984199275,1.659872789,-0.143726991,-0.044318284,-0.567771181,0.450472402,-1.451773581,1.068628921,-1.140633652,0.516657686,-1.170532627,-0.296726011,0.303364097,0.92048035,-0.073384461,-0.494150157,0.229549898,0.255424028,-0.042450151,-0.067665075,10.62,0
